id_transaction,date_vente,code_magasin,nom_magasin,categorie,nom_produit,mode_paiement,quantite,prix_unitaire,cout_unitaire,reduction,type_client,code_vendeur,ca,marge_brute
6030,2024-01-11,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé citron 25 sachets,Carte,7,7.39,4.68,10,,V034,51.73,18.97
7163,2024-01-11,GOM,Kawa Market – Gombe,FRAIS,Fromage local 200g,Cash,10,0.73,0.4,,,V021,7.3,3.3
7553,2024-01-12,LIM,Kawa Market – Limete,FRAIS,Lait frais 1L,Mobile Money,6,1.5,0.75,5,,V002,9.0,4.5
4580,2024-01-12,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,1,6.99,4.31,0,,V022,6.99,2.6800000000000006
781,2024-01-12,KIN,Kawa Market – Kintambo,FRAIS,Fromage local 200g,Carte,7,2.3,1.48,0,,V024,16.099999999999998,5.739999999999998
7783,2024-01-12,MAS,Kawa Market – Masina,CAFÉ & THÉ,Café moulu 500g,Cash,8,6.48,4.56,0,,V019,51.84,15.360000000000007
1869,2024-01-12,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé citron 25 sachets,Carte,12,4.91,3.81,5,,V009,58.92,13.200000000000001
2571,2024-01-12,KIN,Kawa Market – Kintambo,HYGIENE,Dentifrice 100ml,Cash,4,3.74,2.51,5,,V007,14.96,4.920000000000002
6431,2024-01-12,MAS,Kawa Market – Masina,BOISSONS,Jus naturel 1L,Carte,5,1.27,1.01,0,,V036,6.35,1.3
2035,2024-01-12,NGA,Kawa Market – Ngaliema,BOISSONS,Jus naturel 1L,Cash,3,1.0,0.6,5,Corporate,V038,3.0,1.2000000000000002
4283,2024-01-12,NGA,Kawa Market – Ngaliema,FRAIS,Yaourt 125g,Carte,2,1.94,1.32,0,,V005,3.88,1.2399999999999998
6152,2024-01-13,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Mobile Money,2,1.32,0.99,0,Corporate,V016,2.64,0.6600000000000001
915,2024-01-13,MAS,Kawa Market – Masina,FRAIS,Fromage local 200g,Cash,6,0.44,0.32,,Corporate,V010,2.64,0.72
1924,2024-01-13,MAT,Kawa Market – Matete,CAFÉ & THÉ,Café Arabica 250g,Cash,10,4.5,2.68,5,Corporate,V020,45.0,18.2
2868,2024-01-13,MAS,Kawa Market – Masina,CAFÉ & THÉ,Thé noir sachets,Mobile Money,6,7.03,5.31,10,,V014,42.18,10.320000000000004
2781,2024-01-13,MAT,Kawa Market – Matete,FRAIS,Lait frais 1L,Mobile Money,4,0.41,0.32,0,,V004,1.64,0.3599999999999999
7555,2024-01-13,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé noir sachets,Mobile Money,7,7.36,4.71,,Corporate,V034,51.52,18.550000000000004
3294,2024-01-13,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé citron 25 sachets,Carte,3,4.31,3.37,0,Corporate,V028,12.93,2.8199999999999985
4641,2024-01-13,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Café moulu 500g,Carte,4,7.38,5.4,10,,V019,29.52,7.919999999999998
1734,2024-01-13,MAS,Kawa Market – Masina,FRAIS,Yaourt 125g,Mobile Money,4,1.82,1.38,5,,V003,7.28,1.7600000000000007
3074,2024-01-13,MAS,Kawa Market – Masina,EPICERIE,Haricots 1kg,Cash,11,2.54,2.02,0,Particulier,V014,27.94,5.720000000000001
2566,2024-01-13,GOM,Kawa Market – Gombe,HYGIENE,Papier hygiénique 4 rouleaux,Cash,12,3.63,2.18,,Corporate,V022,43.56,17.4
2718,2024-01-13,LIM,Kawa Market – Limete,AUTRES,Pile AA (pack 4),Carte,8,1.87,1.31,10,Particulier,V015,14.96,4.48
3189,2024-01-13,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé noir sachets,Cash,7,5.17,3.47,0,,V011,36.19,11.899999999999999
2518,2024-01-13,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Carte,5,1.3,0.83,0,Corporate,V005,6.5,2.3500000000000005
4466,2024-01-13,NGA,Kawa Market – Ngaliema,EPICERIE,Haricots 1kg,Cash,5,5.3,4.03,10,,V026,26.5,6.349999999999998
7167,2024-01-13,MAT,Kawa Market – Matete,FRAIS,Fromage local 200g,Cash,12,2.31,1.65,5,Particulier,V010,27.72,7.920000000000002
3022,2024-01-14,MAS,Kawa Market – Masina,HYGIENE,Dentifrice 100ml,Mobile Money,1,2.94,1.6,5,Particulier,V018,2.94,1.3399999999999999
1475,2024-01-14,KIN,Kawa Market – Kintambo,BOISSONS,"Eau 1,5L",Carte,9,1.16,0.58,0,Corporate,V018,10.44,5.22
6011,2024-01-14,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Cash,9,2.51,1.51,0,Corporate,V015,22.589999999999996,8.999999999999998
5638,2024-01-14,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Cash,3,2.66,1.85,,Corporate,V015,7.98,2.43
3550,2024-01-14,MAT,Kawa Market – Matete,HYGIENE,Papier hygiénique 4 rouleaux,Mobile Money,1,0.58,0.3,0,,V018,0.58,0.27999999999999997
98,2024-01-14,GOM,Kawa Market – Gombe,FRAIS,Fromage local 200g,Mobile Money,7,2.99,1.83,0,,V007,20.93,8.120000000000001
2876,2024-01-14,MAT,Kawa Market – Matete,HYGIENE,Savon de toilette,Carte,6,3.94,2.75,0,,V018,23.64,7.14
4013,2024-01-14,NGA,Kawa Market – Ngaliema,BOISSONS,Boisson énergisante 33cl,Carte,10,0.74,0.37,0,,V037,7.4,3.7
2779,2024-01-14,MAS,Kawa Market – Masina,FRAIS,Yaourt 125g,Cash,6,2.58,1.84,0,,V003,15.48,4.4399999999999995
7839,2024-01-14,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé noir sachets,Mobile Money,6,7.8,3.96,0,Corporate,V027,46.8,23.04
1146,2024-01-14,MAT,Kawa Market – Matete,CAFÉ & THÉ,Thé citron 25 sachets,Carte,2,4.36,2.25,0,Particulier,V017,8.72,4.220000000000001
7817,2024-01-15,MAS,Kawa Market – Masina,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,3,7.46,4.41,0,,V034,22.38,9.149999999999999
4145,2024-01-15,MAS,Kawa Market – Masina,EPICERIE,Riz 5kg,Cash,10,6.52,3.49,0,,V020,65.19999999999999,30.299999999999994
3304,2024-01-15,GOM,Kawa Market – Gombe,BOISSONS,"Eau 1,5L",Cash,8,1.43,0.95,10,,V039,11.44,3.84
6168,2024-01-15,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Mobile Money,10,2.19,1.68,0,,V024,21.9,5.1
1115,2024-01-15,LIM,Kawa Market – Limete,BOISSONS,Soda 50cl,Carte,10,0.82,0.51,0,Particulier,V028,8.2,3.0999999999999996
6129,2024-01-15,MAS,Kawa Market – Masina,FRAIS,Lait frais 1L,Cash,8,1.36,0.96,0,,V019,10.88,3.200000000000001
6464,2024-01-15,GOM,Kawa Market – Gombe,BOISSONS,Jus naturel 1L,Carte,3,0.71,0.44,0,,V007,2.13,0.8099999999999998
5329,2024-01-15,MAS,Kawa Market – Masina,BOISSONS,Jus naturel 1L,Cash,8,1.45,1.14,5,,V032,11.6,2.4800000000000004
2757,2024-01-15,LIM,Kawa Market – Limete,CAFÉ & THÉ,Café moulu 500g,Cash,12,7.99,6.03,5,Corporate,V030,95.88,23.52
3663,2024-01-15,KIN,Kawa Market – Kintambo,EPICERIE,Riz 5kg,Carte,10,9.03,4.61,0,,V038,90.3,44.19999999999999
1354,2024-01-15,KIN,Kawa Market – Kintambo,HYGIENE,Dentifrice 100ml,Carte,7,0.52,0.4,0,Corporate,V034,3.64,0.84
6536,2024-01-16,NGA,Kawa Market – Ngaliema,EPICERIE,Riz 5kg,Cash,3,7.52,5.56,,Particulier,V014,22.56,5.88
5805,2024-01-16,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Café Arabica 250g,Carte,10,7.63,4.87,0,,V036,76.3,27.599999999999998
2529,2024-01-16,NGA,Kawa Market – Ngaliema,EPICERIE,Huile végétale 1L,Mobile Money,11,9.12,6.44,10,,V022,100.32,29.479999999999986
3147,2024-01-16,MAS,Kawa Market – Masina,AUTRES,Sac réutilisable,Autre,1,0.7,0.5,0,Particulier,V018,0.7,0.19999999999999996
4072,2024-01-16,LIM,Kawa Market – Limete,EPICERIE,Haricots 1kg,Cash,3,5.59,3.42,0,,V026,16.77,6.51
2266,2024-01-16,MAT,Kawa Market – Matete,EPICERIE,Riz 5kg,Cash,10,9.22,6.4,,,V028,92.2,28.200000000000003
6143,2024-01-16,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,6,5.23,3.49,0,,V018,31.380000000000003,10.440000000000001
710,2024-01-16,MAS,Kawa Market – Masina,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,11,6.3,3.53,0,,V029,69.3,30.47
5078,2024-01-16,LIM,Kawa Market – Limete,FRAIS,Lait frais 1L,Cash,9,2.16,1.33,0,Corporate,V033,19.44,7.470000000000001
5410,2024-01-16,GOM,Kawa Market – Gombe,FRAIS,Fromage local 200g,Carte,8,0.47,0.24,0,,V027,3.76,1.8399999999999999
7813,2024-01-16,MAS,Kawa Market – Masina,BOISSONS,"Eau 1,5L",Mobile Money,3,1.05,0.63,0,Corporate,V028,3.1500000000000004,1.2600000000000002
2058,2024-01-16,KIN,Kawa Market – Kintambo,HYGIENE,Dentifrice 100ml,Cash,7,1.9,1.21,0,,V039,13.299999999999999,4.83
3805,2024-01-16,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé noir sachets,Carte,2,6.17,4.37,0,Corporate,V038,12.34,3.5999999999999996
495,2024-01-16,LIM,Kawa Market – Limete,CAFÉ & THÉ,Café Arabica 250g,Cash,6,5.61,4.1,5,Particulier,V026,33.660000000000004,9.060000000000004
4036,2024-01-17,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé noir sachets,Cash,11,5.98,3.87,0,Particulier,V016,65.78,23.210000000000004
4828,2024-01-17,LIM,Kawa Market – Limete,BOISSONS,Jus naturel 1L,Mobile Money,11,1.65,0.97,0,,V033,18.15,7.4799999999999995
6270,2024-01-17,NGA,Kawa Market – Ngaliema,BOISSONS,Soda 50cl,Mobile Money,10,0.99,0.78,0,,V032,9.9,2.0999999999999996
7001,2024-01-17,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Cash,8,2.48,1.55,0,Corporate,V005,19.84,7.4399999999999995
4450,2024-01-17,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Cash,11,1.92,1.22,5,,V020,21.119999999999997,7.699999999999999
7518,2024-01-17,KIN,Kawa Market – Kintambo,FRAIS,Fromage local 200g,Cash,8,0.87,0.64,5,,V019,6.96,1.8399999999999999
610,2024-01-17,NGA,Kawa Market – Ngaliema,BOISSONS,Boisson énergisante 33cl,Carte,2,1.13,0.75,,Corporate,V021,2.26,0.7599999999999998
5497,2024-01-17,KIN,Kawa Market – Kintambo,AUTRES,Sac réutilisable,Cash,11,0.51,0.33,0,,V007,5.61,1.98
1994,2024-01-17,MAT,Kawa Market – Matete,HYGIENE,Dentifrice 100ml,Cash,7,1.14,0.6,,Corporate,V016,7.9799999999999995,3.7799999999999994
4628,2024-01-17,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé citron 25 sachets,Carte,9,4.49,2.86,5,,V020,40.410000000000004,14.670000000000003
6816,2024-01-17,MAS,Kawa Market – Masina,FRAIS,Yaourt 125g,Cash,5,0.52,0.38,0,,V014,2.6,0.7000000000000001
1868,2024-01-17,KIN,Kawa Market – Kintambo,AUTRES,Pile AA (pack 4),Mobile Money,3,1.08,0.76,0,Particulier,V010,3.24,0.9600000000000002
3160,2024-01-18,GOM,Kawa Market – Gombe,EPICERIE,Huile végétale 1L,Mobile Money,11,2.87,2.17,,Corporate,V013,31.57,7.700000000000002
2583,2024-01-18,NGA,Kawa Market – Ngaliema,FRAIS,Yaourt 125g,Carte,10,2.55,1.82,10,,V035,25.5,7.299999999999997
737,2024-01-18,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Cash,9,2.67,2.07,5,,V009,24.03,5.4
1254,2024-01-18,MAT,Kawa Market – Matete,CAFÉ & THÉ,Café Arabica 250g,Carte,1,6.05,3.73,5,,V033,6.05,2.32
2722,2024-01-18,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Autre,8,0.55,0.29,0,,V028,4.4,2.0800000000000005
1251,2024-01-18,GOM,Kawa Market – Gombe,BOISSONS,Boisson énergisante 33cl,Carte,6,1.56,1.02,5,Corporate,V002,9.36,3.24
3326,2024-01-18,NGA,Kawa Market – Ngaliema,FRAIS,Yaourt 125g,Carte,2,1.78,1.11,5,Particulier,V036,3.56,1.3399999999999999
4150,2024-01-18,MAS,Kawa Market – Masina,AUTRES,Sac réutilisable,Mobile Money,6,2.78,2.09,0,Corporate,V003,16.68,4.14
7489,2024-01-18,KIN,Kawa Market – Kintambo,HYGIENE,Dentifrice 100ml,Mobile Money,4,3.66,2.23,5,,V024,14.64,5.720000000000001
5333,2024-01-18,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé noir sachets,Cash,8,7.85,5.26,0,Corporate,V033,62.8,20.72
5655,2024-01-18,LIM,Kawa Market – Limete,BOISSONS,"Eau 1,5L",Mobile Money,10,0.0,0.95,5,Particulier,V019,0.0,-9.5
949,2024-01-18,MAS,Kawa Market – Masina,HYGIENE,Papier hygiénique 4 rouleaux,Mobile Money,10,1.94,0.98,0,Particulier,V033,19.4,9.6
788,2024-01-18,MAT,Kawa Market – Matete,BOISSONS,Soda 50cl,Mobile Money,9,1.75,1.12,0,,V007,15.75,5.669999999999999
5005,2024-01-18,MAT,Kawa Market – Matete,CAFÉ & THÉ,Thé noir sachets,Cash,12,7.97,4.74,0,,V006,95.64,38.75999999999999
6750,2024-01-18,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Cash,7,2.45,1.26,0,,V021,17.150000000000002,8.330000000000002
5668,2024-01-18,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Café Arabica 250g,Cash,10,6.0,4.47,0,Corporate,V031,60.0,15.300000000000002
5285,2024-01-19,GOM,Kawa Market – Gombe,BOISSONS,"Eau 1,5L",Cash,3,1.0,0.72,0,Corporate,V026,3.0,0.8400000000000001
2184,2024-01-19,KIN,Kawa Market – Kintambo,BOISSONS,Jus naturel 1L,Mobile Money,12,0.9,0.71,0,Corporate,V017,10.8,2.2800000000000007
538,2024-01-19,LIM,Kawa Market – Limete,BOISSONS,Boisson énergisante 33cl,Cash,4,0.96,0.74,10,Corporate,V024,3.84,0.8799999999999999
6229,2024-01-19,GOM,Kawa Market – Gombe,AUTRES,Sac réutilisable,Carte,2,1.77,1.18,5,,V039,3.54,1.1800000000000002
1934,2024-01-19,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Café Arabica 250g,Cash,2,6.29,4.58,0,Particulier,V018,12.58,3.42
4750,2024-01-19,MAS,Kawa Market – Masina,FRAIS,Lait frais 1L,Cash,2,0.62,0.43,,Corporate,V032,1.24,0.38
716,2024-01-19,GOM,Kawa Market – Gombe,FRAIS,Fromage local 200g,Carte,2,2.71,1.74,0,,V003,5.42,1.94
7051,2024-01-19,NGA,Kawa Market – Ngaliema,EPICERIE,Huile végétale 1L,Mobile Money,2,5.42,3.01,0,Particulier,V009,10.84,4.82
4934,2024-01-19,NGA,Kawa Market – Ngaliema,EPICERIE,Huile végétale 1L,Mobile Money,6,2.51,1.45,0,,V016,15.059999999999999,6.359999999999999
3555,2024-01-19,MAT,Kawa Market – Matete,EPICERIE,Sucre 1kg,Carte,7,8.35,5.5,,,V036,58.449999999999996,19.949999999999996
6585,2024-01-19,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,12,6.57,4.86,5,Particulier,V009,78.84,20.52
3311,2024-01-19,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Carte,3,2.19,1.2,0,Corporate,V021,6.57,2.9699999999999998
3542,2024-01-19,GOM,Kawa Market – Gombe,HYGIENE,Dentifrice 100ml,Mobile Money,1,1.63,0.89,0,Particulier,V035,1.63,0.7399999999999999
4459,2024-01-19,LIM,Kawa Market – Limete,HYGIENE,Dentifrice 100ml,Mobile Money,12,1.08,0.71,0,Particulier,V009,12.96,4.440000000000001
4454,2024-01-20,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Mobile Money,10,0.73,0.39,0,Particulier,V009,7.3,3.3999999999999995
1487,2024-01-20,MAT,Kawa Market – Matete,FRAIS,Fromage local 200g,Carte,7,1.14,0.6,0,,V037,7.9799999999999995,3.7799999999999994
1283,2024-01-20,LIM,Kawa Market – Limete,EPICERIE,Riz 5kg,Cash,9,8.35,6.27,0,Corporate,V011,75.14999999999999,18.72
4651,2024-01-20,MAT,Kawa Market – Matete,EPICERIE,Sucre 1kg,Cash,4,2.61,2.0,,,V010,10.44,2.4399999999999995
5897,2024-01-20,LIM,Kawa Market – Limete,BOISSONS,Boisson énergisante 33cl,Carte,7,0.58,0.32,5,,V010,4.06,1.8199999999999996
1905,2024-01-20,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé noir sachets,Mobile Money,2,7.4,5.33,10,Corporate,V032,14.8,4.140000000000001
2298,2024-01-20,LIM,Kawa Market – Limete,AUTRES,Pile AA (pack 4),Mobile Money,10,1.28,0.93,0,Particulier,V012,12.8,3.5
240,2024-01-20,NGA,Kawa Market – Ngaliema,EPICERIE,Riz 5kg,Carte,11,2.86,2.15,0,Particulier,V027,31.459999999999997,7.81
223,2024-01-20,MAS,Kawa Market – Masina,AUTRES,Pile AA (pack 4),Cash,8,2.8,2.15,0,,V020,22.4,5.199999999999999
6556,2024-01-20,GOM,Kawa Market – Gombe,EPICERIE,Huile végétale 1L,Cash,4,2.88,1.54,0,Particulier,V034,11.52,5.359999999999999
747,2024-01-20,NGA,Kawa Market – Ngaliema,EPICERIE,Sucre 1kg,Carte,4,7.1,4.58,,Corporate,V020,28.4,10.079999999999998
3914,2024-01-20,KIN,Kawa Market – Kintambo,HYGIENE,Savon de toilette,Cash,4,2.74,2.05,10,Particulier,V031,10.96,2.7600000000000016
7827,2024-01-20,MAT,Kawa Market – Matete,EPICERIE,Haricots 1kg,Carte,2,5.16,3.6,0,Corporate,V035,10.32,3.12
5203,2024-01-20,LIM,Kawa Market – Limete,AUTRES,Pile AA (pack 4),Carte,12,2.78,1.8,0,,V038,33.36,11.759999999999998
4018,2024-01-21,LIM,Kawa Market – Limete,BOISSONS,Boisson énergisante 33cl,Carte,9,1.84,1.33,0,Particulier,V031,16.560000000000002,4.59
3999,2024-01-21,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Carte,7,2.52,1.72,10,Particulier,V007,17.64,5.6000000000000005
1579,2024-01-21,LIM,Kawa Market – Limete,AUTRES,Sac réutilisable,Mobile Money,4,2.73,1.76,10,Particulier,V007,10.92,3.88
5961,2024-01-21,GOM,Kawa Market – Gombe,HYGIENE,Papier hygiénique 4 rouleaux,Mobile Money,8,1.09,0.64,0,Particulier,V016,8.72,3.6000000000000005
2723,2024-01-21,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé noir sachets,Carte,5,7.4,4.26,5,,V034,37.0,15.700000000000003
2333,2024-01-21,LIM,Kawa Market – Limete,AUTRES,Sac réutilisable,Carte,1,2.2,1.55,5,Corporate,V007,2.2,0.6500000000000001
6817,2024-01-21,MAT,Kawa Market – Matete,FRAIS,Yaourt 125g,Cash,1,0.51,0.31,0,Particulier,V011,0.51,0.2
5901,2024-01-21,MAT,Kawa Market – Matete,BOISSONS,"Eau 1,5L",Carte,11,1.37,1.01,0,,V009,15.07,3.960000000000001
7935,2024-01-21,KIN,Kawa Market – Kintambo,FRAIS,Yaourt 125g,Mobile Money,6,1.17,0.77,0,Particulier,V025,7.02,2.3999999999999995
4431,2024-01-21,KIN,Kawa Market – Kintambo,BOISSONS,Boisson énergisante 33cl,Mobile Money,5,1.12,0.89,0,Corporate,V022,5.6000000000000005,1.1500000000000004
3036,2024-01-21,KIN,Kawa Market – Kintambo,EPICERIE,Riz 5kg,Cash,2,6.72,4.67,0,,V024,13.44,4.1
1122,2024-01-21,GOM,Kawa Market – Gombe,EPICERIE,Huile végétale 1L,Cash,11,2.66,1.79,10,,V008,29.26,9.57
858,2024-01-21,NGA,Kawa Market – Ngaliema,FRAIS,Lait frais 1L,Carte,1,2.84,2.11,,,V002,2.84,0.73
4021,2024-01-22,MAS,Kawa Market – Masina,AUTRES,Sac réutilisable,Mobile Money,1,1.81,2.37,,Particulier,V029,1.81,-0.56
2906,2024-01-22,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,1,6.94,4.6,0,Corporate,V036,6.94,2.3400000000000007
6862,2024-01-22,NGA,Kawa Market – Ngaliema,EPICERIE,Riz 5kg,Mobile Money,6,4.05,3.07,0,Corporate,V040,24.299999999999997,5.88
6889,2024-01-22,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Carte,1,2.5,1.37,,,V019,2.5,1.13
90,2024-01-22,KIN,Kawa Market – Kintambo,AUTRES,Pile AA (pack 4),Mobile Money,8,1.75,1.38,5,,V022,14.0,2.960000000000001
6257,2024-01-22,NGA,Kawa Market – Ngaliema,FRAIS,Lait frais 1L,Carte,11,1.48,0.76,10,Particulier,V013,16.28,7.92
2760,2024-01-22,MAT,Kawa Market – Matete,CAFÉ & THÉ,Café Arabica 250g,Carte,1,7.98,4.07,0,,V004,7.98,3.91
7721,2024-01-22,KIN,Kawa Market – Kintambo,EPICERIE,Haricots 1kg,Carte,8,3.63,2.8,0,,V040,29.04,6.640000000000001
7604,2024-01-22,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,7,4.91,2.93,,,V009,34.370000000000005,13.86
979,2024-01-22,MAT,Kawa Market – Matete,BOISSONS,"Eau 1,5L",Mobile Money,9,1.7,1.2,5,,V034,15.299999999999999,4.5
6799,2024-01-22,NGA,Kawa Market – Ngaliema,BOISSONS,Soda 50cl,Mobile Money,7,1.47,1.1,10,Particulier,V002,10.29,2.589999999999999
1356,2024-01-22,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Café moulu 500g,Carte,9,4.0,2.59,0,Particulier,V017,36.0,12.690000000000001
7285,2024-01-22,MAT,Kawa Market – Matete,HYGIENE,Savon de toilette,Carte,8,1.19,0.86,,,V003,9.52,2.6399999999999997
7275,2024-01-22,MAS,Kawa Market – Masina,HYGIENE,Papier hygiénique 4 rouleaux,Carte,6,1.54,0.9,0,,V032,9.24,3.84
3875,2024-01-22,KIN,Kawa Market – Kintambo,FRAIS,Yaourt 125g,Mobile Money,7,1.87,1.14,0,,V038,13.09,5.110000000000001
2286,2024-01-23,GOM,Kawa Market – Gombe,HYGIENE,Savon de toilette,Mobile Money,12,1.38,0.92,5,Particulier,V009,16.56,5.519999999999998
3049,2024-01-23,NGA,Kawa Market – Ngaliema,AUTRES,Sac réutilisable,Carte,3,1.47,1.01,0,Corporate,V022,4.41,1.38
5047,2024-01-23,MAT,Kawa Market – Matete,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,3,5.45,2.86,,,V040,16.35,7.770000000000001
4999,2024-01-23,MAS,Kawa Market – Masina,EPICERIE,Sucre 1kg,Carte,5,7.02,5.24,10,,V019,35.099999999999994,8.899999999999997
1302,2024-01-23,KIN,Kawa Market – Kintambo,HYGIENE,Savon de toilette,Carte,2,3.37,1.77,0,Particulier,V012,6.74,3.2
5998,2024-01-23,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé noir sachets,Cash,5,6.31,4.41,10,Corporate,V019,31.549999999999997,9.499999999999996
2758,2024-01-23,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé noir sachets,Carte,7,4.63,3.46,10,Corporate,V011,32.41,8.19
3742,2024-01-23,KIN,Kawa Market – Kintambo,AUTRES,Sac réutilisable,Cash,9,0.59,0.4,10,,V011,5.31,1.7099999999999995
6104,2024-01-23,NGA,Kawa Market – Ngaliema,FRAIS,Fromage local 200g,Mobile Money,12,2.84,2.19,,,V019,34.08,7.799999999999999
5970,2024-01-23,KIN,Kawa Market – Kintambo,HYGIENE,Papier hygiénique 4 rouleaux,Mobile Money,11,0.77,0.47,0,,V035,8.47,3.3000000000000007
5976,2024-01-23,KIN,Kawa Market – Kintambo,BOISSONS,Boisson énergisante 33cl,Cash,10,1.0,0.65,0,,V031,10.0,3.5
4273,2024-01-23,LIM,Kawa Market – Limete,FRAIS,Fromage local 200g,Mobile Money,11,0.91,0.56,5,,V005,10.01,3.8499999999999996
1514,2024-01-23,NGA,Kawa Market – Ngaliema,HYGIENE,Papier hygiénique 4 rouleaux,Cash,11,2.0,1.5,10,Particulier,V001,22.0,5.5
6172,2024-01-23,LIM,Kawa Market – Limete,FRAIS,Lait frais 1L,Cash,6,1.71,1.35,10,Particulier,V020,10.26,2.1599999999999993
6352,2024-01-23,GOM,Kawa Market – Gombe,FRAIS,Yaourt 125g,Carte,2,1.63,0.88,0,Particulier,V006,3.26,1.4999999999999998
279,2024-01-24,NGA,Kawa Market – Ngaliema,EPICERIE,Riz 5kg,Carte,11,8.64,6.48,0,Corporate,V025,95.04,23.76
1221,2024-01-24,LIM,Kawa Market – Limete,FRAIS,Fromage local 200g,Cash,12,0.77,0.47,10,Corporate,V005,9.24,3.6000000000000005
7062,2024-01-24,MAS,Kawa Market – Masina,BOISSONS,"Eau 1,5L",Autre,3,1.16,0.69,0,Particulier,V035,3.4799999999999995,1.41
5941,2024-01-24,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Carte,10,2.21,1.31,,,V029,22.1,9.0
2983,2024-01-24,MAT,Kawa Market – Matete,EPICERIE,Riz 5kg,Carte,7,7.69,4.46,0,,V002,53.830000000000005,22.610000000000003
1219,2024-01-24,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé citron 25 sachets,Carte,4,4.06,3.11,0,Particulier,V025,16.24,3.799999999999999
1747,2024-01-24,NGA,Kawa Market – Ngaliema,HYGIENE,Savon de toilette,Cash,11,1.07,0.65,0,,V034,11.770000000000001,4.62
3831,2024-01-24,NGA,Kawa Market – Ngaliema,EPICERIE,Riz 5kg,Carte,4,7.29,4.26,0,Corporate,V015,29.16,12.120000000000001
5198,2024-01-24,KIN,Kawa Market – Kintambo,HYGIENE,Savon de toilette,Autre,8,3.68,2.75,,Corporate,V014,29.44,7.440000000000001
6593,2024-01-24,MAT,Kawa Market – Matete,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,1,7.85,5.04,0,Corporate,V027,7.85,2.8099999999999996
3652,2024-01-24,KIN,Kawa Market – Kintambo,HYGIENE,Papier hygiénique 4 rouleaux,Carte,12,1.51,0.88,0,Particulier,V029,18.12,7.5600000000000005
5382,2024-01-24,KIN,Kawa Market – Kintambo,EPICERIE,Sucre 1kg,Carte,8,2.99,1.51,10,Particulier,V010,23.92,11.840000000000002
7177,2024-01-24,KIN,Kawa Market – Kintambo,HYGIENE,Savon de toilette,Cash,10,3.27,1.92,5,,V040,32.7,13.5
7666,2024-01-24,NGA,Kawa Market – Ngaliema,AUTRES,Sac réutilisable,Carte,5,2.16,1.28,,,V034,10.8,4.4
5117,2024-01-24,LIM,Kawa Market – Limete,AUTRES,Sac réutilisable,Carte,10,2.36,1.84,5,,V025,23.599999999999998,5.1999999999999975
3369,2024-01-25,KIN,Kawa Market – Kintambo,HYGIENE,Dentifrice 100ml,Mobile Money,12,1.23,0.76,0,,V018,14.76,5.64
